id,date_work_period_by_work_total,date_days_since_last_work_total,activeTime_mean_total,activeTime_median_total,activeTime_min_total,activeTime_max_total,activeTime_count_total,activeTime_std_total,monitorTime_mean_total,monitorTime_median_total,monitorTime_min_total,monitorTime_max_total,monitorTime_count_total,monitorTime_std_total,active_monitor_ratio_mean_total,active_monitor_ratio_median_total,active_monitor_ratio_min_total,active_monitor_ratio_max_total,active_monitor_ratio_count_total,active_monitor_ratio_std_total,is_weekend_work_sum_total,is_weekend_work_mean_total,is_workday_work_sum_total,is_workday_work_mean_total,date_work_period_by_work_last_50,date_days_since_last_work_last_50,activeTime_mean_last_50,activeTime_median_last_50,activeTime_min_last_50,activeTime_max_last_50,activeTime_count_last_50,activeTime_std_last_50,monitorTime_mean_last_50,monitorTime_median_last_50,monitorTime_min_last_50,monitorTime_max_last_50,monitorTime_count_last_50,monitorTime_std_last_50,active_monitor_ratio_mean_last_50,active_monitor_ratio_median_last_50,active_monitor_ratio_min_last_50,active_monitor_ratio_max_last_50,active_monitor_ratio_count_last_50,active_monitor_ratio_std_last_50,is_weekend_work_sum_last_50,is_weekend_work_mean_last_50,is_workday_work_sum_last_50,is_workday_work_mean_last_50,date_work_period_by_work_last_100,date_days_since_last_work_last_100,activeTime_mean_last_100,activeTime_median_last_100,activeTime_min_last_100,activeTime_max_last_100,activeTime_count_last_100,activeTime_std_last_100,monitorTime_mean_last_100,monitorTime_median_last_100,monitorTime_min_last_100,monitorTime_max_last_100,monitorTime_count_last_100,monitorTime_std_last_100,active_monitor_ratio_mean_last_100,active_monitor_ratio_median_last_100,active_monitor_ratio_min_last_100,active_monitor_ratio_max_last_100,active_monitor_ratio_count_last_100,active_monitor_ratio_std_last_100,is_weekend_work_sum_last_100,is_weekend_work_mean_last_100,is_workday_work_sum_last_100,is_workday_work_mean_last_100,date_work_period_by_work_last_150,date_days_since_last_work_last_150,activeTime_mean_last_150,activeTime_median_last_150,activeTime_min_last_150,activeTime_max_last_150,activeTime_count_last_150,activeTime_std_last_150,monitorTime_mean_last_150,monitorTime_median_last_150,monitorTime_min_last_150,monitorTime_max_last_150,monitorTime_count_last_150,monitorTime_std_last_150,active_monitor_ratio_mean_last_150,active_monitor_ratio_median_last_150,active_monitor_ratio_min_last_150,active_monitor_ratio_max_last_150,active_monitor_ratio_count_last_150,active_monitor_ratio_std_last_150,is_weekend_work_sum_last_150,is_weekend_work_mean_last_150,is_workday_work_sum_last_150,is_workday_work_mean_last_150,exists_in_work
ОРГ1-01986,189,4,8361.993333333334,7510.5,12,39361,150,5952.4022870209665,12978.546666666667,10767.0,12,48948,150,8797.408122413344,0.6909796846975295,0.6714248776593315,0.23079564968517458,1.0,150,0.19375134074957986,26.0,0.17333333333333334,124.0,0.8266666666666667,45.0,4.0,11114.243243243243,9885.0,181.0,39361.0,37.0,7891.456925778117,18293.216216216217,19432.0,197.0,48948.0,37.0,10345.680000569037,0.6180252903884739,0.5822892333828839,0.32222642938280954,0.9906666666666667,37.0,0.15505732948961123,7.0,0.1891891891891892,30.0,0.8108108108108109,95.0,4.0,11318.378378378378,10595.0,181.0,39361.0,74.0,6893.6253533538365,18286.432432432433,19331.0,197.0,48948.0,74.0,9305.524916673112,0.6317970917522318,0.6171847251805336,0.32222642938280954,1.0,74.0,0.1472320504160484,14.0,0.1891891891891892,60.0,0.8108108108108109,145.0,4.0,9306.859649122807,8666.0,12.0,39361.0,114.0,6412.152364434977,14588.447368421053,13629.0,12.0,48948.0,114.0,9299.642695669381,0.6740431527660344,0.6553495142683425,0.32222642938280954,1.0,114.0,0.18720565624787644,20.0,0.17543859649122806,94.0,0.8245614035087719,1
ОРГ1-01988,168,25,14899.769911504425,15639.0,2,25881,113,5060.209589477865,27464.11504424779,28331.0,2,49572,113,8433.111552675025,0.5748463418227474,0.5648335962737585,0.0013310466634243736,1.0,113,0.14769348403745916,9.0,0.07964601769911504,104.0,0.9203539823008849,24.0,25.0,15374.588235294117,16482.0,822.0,20345.0,17.0,4627.5314701634325,24464.058823529413,27283.0,829.0,30685.0,17.0,7501.051038609426,0.6513977168834041,0.6251559934318555,0.5371354081798925,0.991556091676719,17.0,0.09735905253420689,1.0,0.058823529411764705,16.0,0.9411764705882353,73.0,25.0,14600.50909090909,16059.0,52.0,25881.0,55.0,6049.666782598142,26781.745454545453,28330.0,67.0,49572.0,55.0,9941.842455776909,0.5965015452036122,0.611345832233078,0.0013310466634243736,1.0,55.0,0.18602014944689227,7.0,0.12727272727272726,48.0,0.8727272727272727,124.0,25.0,14730.621951219513,15354.0,52.0,25881.0,82.0,5403.790888480584,27014.317073170732,28330.5,67.0,49572.0,82.0,8914.444196377146,0.5841654402938196,0.5756859358296627,0.0013310466634243736,1.0,82.0,0.1619274381944767,8.0,0.0975609756097561,74.0,0.9024390243902439,1
ОРГ1-01998,192,1,23462.704545454544,24073.0,0,39726,132,6124.6336207463155,30478.734848484848,29678.5,24,61667,132,8296.610207136284,0.7909766326401575,0.8213185766833504,0.0,1.0,132,0.15020126048527427,6.0,0.045454545454545456,126.0,0.9545454545454546,48.0,1.0,24043.666666666668,24275.0,9915.0,31918.0,36.0,3724.5475966887575,29390.083333333332,29451.0,10294.0,38207.0,36.0,4009.8599004739017,0.8192248478425286,0.8211525647839129,0.7004860933445415,0.9631824363707013,36.0,0.05511858104482821,1.0,0.027777777777777776,35.0,0.9722222222222222,98.0,1.0,22909.38028169014,23711.0,0.0,31918.0,71.0,4953.2675603836,30109.774647887323,29401.0,10294.0,54079.0,71.0,5204.7962117295065,0.7714013630905783,0.8115626361316821,0.0,0.9631824363707013,71.0,0.16346150333104512,3.0,0.04225352112676056,68.0,0.9577464788732394,146.0,1.0,23238.89523809524,23770.0,0.0,39726.0,105.0,5141.200016914281,31014.161904761906,29469.0,1383.0,61667.0,105.0,7599.191832187221,0.7699402670079624,0.8161746894141261,0.0,0.9754157628344179,105.0,0.15862398075332987,3.0,0.02857142857142857,102.0,0.9714285714285714,1
ОРГ1-02001,193,1,28073.51724137931,29791.0,29,56622,145,9216.145417827773,36400.68965517241,37720.0,29,76985,145,11998.221288033834,0.7888865716879856,0.8007188722691279,0.23398064558030784,1.0,145,0.10871858616335126,10.0,0.06896551724137931,135.0,0.9310344827586207,48.0,1.0,30349.526315789473,31242.0,29.0,43571.0,38.0,8725.474981996735,39633.36842105263,41691.5,29.0,52920.0,38.0,11605.183495693014,0.7833787788462335,0.7730175808358092,0.5930798142825559,1.0,38.0,0.0833221571503867,3.0,0.07894736842105263,35.0,0.9210526315789473,98.0,1.0,30514.61111111111,31307.5,29.0,43571.0,72.0,7546.243655715345,38795.930555555555,39631.0,29.0,52920.0,72.0,9819.688973196698,0.799452705263791,0.8014822930453824,0.5930798142825559,1.0,72.0,0.0743325694772098,4.0,0.05555555555555555,68.0,0.9444444444444444,148.0,1.0,28480.274336283186,30583.0,29.0,56622.0,113.0,10157.41465387986,37145.601769911504,38416.0,29.0,76985.0,113.0,13153.90601856931,0.7877213706819329,0.7993493174906288,0.23398064558030784,1.0,113.0,0.11925665286647505,9.0,0.07964601769911504,104.0,0.9203539823008849,1
ОРГ1-02002,193,0,21703.508620689656,23600.5,0,29279,116,6953.924547859026,31706.16379310345,28298.0,29,86712,116,15755.795300912068,0.789149107407511,0.8572845109872744,0.0,1.0,116,0.22117264992796717,4.0,0.034482758620689655,112.0,0.9655172413793104,49.0,0.0,19643.71052631579,23399.0,0.0,29279.0,38.0,9606.215586114711,39699.52631578947,28859.5,25092.0,86712.0,38.0,22949.433455571863,0.6840437717720032,0.8378328241712494,0.0,0.9496890309579237,38.0,0.33872276242036353,3.0,0.07894736842105263,35.0,0.9210526315789473,99.0,0.0,19907.53448275862,23345.0,0.0,29279.0,58.0,8811.321796248038,34188.8275862069,28182.5,280.0,86712.0,58.0,20606.810996450567,0.7489216964612705,0.8557125961415828,0.0,0.9964285714285714,58.0,0.2888708647296511,3.0,0.05172413793103448,55.0,0.9482758620689655,149.0,0.0,21066.663157894738,23461.0,0.0,29279.0,95.0,7505.424841775655,32439.44210526316,28213.0,29.0,86712.0,95.0,17332.302171008458,0.772067061056164,0.8544655551247253,0.0,1.0,95.0,0.23998622471598305,4.0,0.042105263157894736,91.0,0.9578947368421052,1
ОРГ1-02007,66,0,15872.786885245901,19916.0,0,26029,61,9376.260020418153,77253.32786885246,83751.0,47384,86545,61,12793.60954893928,0.22229874532958582,0.2424224421657973,0.0,0.5016111931144883,61,0.14560605380361116,15.0,0.2459016393442623,46.0,0.7540983606557377,49.0,0.0,16783.18181818182,20395.5,0.0,26029.0,44.0,8867.265663002681,77244.79545454546,83745.0,48101.0,86496.0,44.0,12531.942818958805,0.23154085761163065,0.2501802146725544,0.0,0.5016111931144883,44.0,0.13590491720764944,9.0,0.20454545454545456,35.0,0.7954545454545454,66.0,0.0,15872.786885245901,19916.0,0.0,26029.0,61.0,9376.260020418153,77253.32786885246,83751.0,47384.0,86545.0,61.0,12793.60954893928,0.22229874532958582,0.2424224421657973,0.0,0.5016111931144883,61.0,0.14560605380361116,15.0,0.2459016393442623,46.0,0.7540983606557377,66.0,0.0,15872.786885245901,19916.0,0.0,26029.0,61.0,9376.260020418153,77253.32786885246,83751.0,47384.0,86545.0,61.0,12793.60954893928,0.22229874532958582,0.2424224421657973,0.0,0.5016111931144883,61.0,0.14560605380361116,15.0,0.2459016393442623,46.0,0.7540983606557377,1
ОРГ1-02008,190,3,16611.6875,16806.0,99,37228,112,6018.598246054468,25979.3125,26653.5,99,58972,112,6587.4669372386,0.6428083397864617,0.6401359157262314,0.2891397889007392,1.0,112,0.1611311231770666,1.0,0.008928571428571428,111.0,0.9910714285714286,46.0,3.0,18511.558823529413,19542.0,99.0,26617.0,34.0,5580.082768970021,25709.617647058825,26793.0,99.0,32021.0,34.0,6316.699488271836,0.7200689988502225,0.7292860570921247,0.4469138560047651,1.0,34.0,0.12554332680548053,1.0,0.029411764705882353,33.0,0.9705882352941176,92.0,3.0,18857.7,19629.5,99.0,37228.0,60.0,6702.577827641633,26330.8,27071.0,99.0,58972.0,60.0,8546.105364929372,0.7268882519211499,0.7444999024539473,0.44382088156202504,1.0,60.0,0.1399968587976359,1.0,0.016666666666666666,59.0,0.9833333333333333,139.0,3.0,17657.329545454544,18123.5,99.0,37228.0,88.0,6086.429536218005,26317.43181818182,26784.0,99.0,58972.0,88.0,7078.78164852411,0.6781329191351981,0.6954292077698815,0.34628390796147906,1.0,88.0,0.151720937899825,1.0,0.011363636363636364,87.0,0.9886363636363636,1
ОРГ1-02010,192,1,15653.75641025641,15340.5,28,37594,156,7809.037635451255,22535.26282051282,23476.0,41,48477,156,10769.41467490955,0.707759406498475,0.7175798919510445,0.3588339222614841,0.9962546816479401,156,0.12248927988694021,23.0,0.14743589743589744,133.0,0.8525641025641025,48.0,1.0,17875.35,19015.5,1617.0,35913.0,40.0,7576.1720411719725,27118.95,29298.5,1624.0,48477.0,40.0,10845.049393912886,0.6717521276071647,0.653618923420828,0.49756076501316754,0.9956896551724138,40.0,0.107910176936351,5.0,0.125,35.0,0.875,98.0,1.0,16518.3,17494.5,28.0,35913.0,80.0,8028.036048432811,24457.1875,27370.0,41.0,48477.0,80.0,11353.451112074785,0.6905170680224392,0.6870598620452568,0.3588339222614841,0.9962546816479401,80.0,0.12973599103535513,14.0,0.175,66.0,0.825,148.0,1.0,16212.303278688525,16529.5,28.0,37594.0,122.0,8097.876122826918,23319.122950819674,25999.0,41.0,48477.0,122.0,11290.752702458058,0.7108953273448297,0.7234951613024971,0.3588339222614841,0.9962546816479401,122.0,0.12481195214661053,20.0,0.16393442622950818,102.0,0.8360655737704918,1
ОРГ1-02011,193,0,21944.472868217053,20299.0,0,50906,129,12806.727693675739,40646.77519379845,34076.0,3,108500,129,23968.63857446079,0.6114520304850841,0.6425004993009786,0.0,1.0,129,0.23003571284155647,8.0,0.06201550387596899,121.0,0.937984496124031,49.0,0.0,17702.333333333332,14989.0,0.0,50906.0,39.0,13058.170564486743,56748.89743589744,44161.0,18921.0,108500.0,39.0,33332.951884848495,0.4099413559668482,0.45515955033523214,0.0,0.8743280147020936,39.0,0.2576975327258632,5.0,0.1282051282051282,34.0,0.8717948717948718,99.0,0.0,18459.652777777777,17570.5,0.0,50906.0,72.0,12131.010888940698,43865.833333333336,33135.0,3.0,108500.0,72.0,29799.028352152593,0.5403010042358712,0.5888785261330067,0.0,1.0,72.0,0.2570566656005107,7.0,0.09722222222222222,65.0,0.9027777777777778,149.0,0.0,18001.030612244896,17249.5,0.0,50906.0,98.0,11091.107489767137,40087.54081632653,31997.0,3.0,108500.0,98.0,26982.188419024875,0.5513125620077818,0.5854306374108434,0.0,1.0,98.0,0.23046740697665935,8.0,0.08163265306122448,90.0,0.9183673469387755,1
ОРГ1-02013,192,1,13651.686567164179,14626.5,2158,23281,134,4821.841966109423,23152.044776119405,24802.0,4115,31635,134,5987.641257838222,0.5768668197899633,0.5986231675280085,0.23248810718805918,0.8136227021737611,134,0.10428632502873449,0.0,0.0,134.0,1.0,48.0,1.0,16843.085714285713,17745.0,4254.0,23281.0,35.0,3876.168168295535,26791.742857142857,27263.0,10451.0,31635.0,35.0,4341.1938337882375,0.6206977837574268,0.628555625790139,0.4070423882882021,0.8136227021737611,35.0,0.08773209065682003,0.0,0.0,35.0,1.0,98.0,1.0,15797.119402985074,16574.0,4254.0,23281.0,67.0,3814.7000538284033,25611.0,26834.0,10451.0,31635.0,67.0,4272.003780783708,0.6121001602255639,0.6249520742274366,0.23248810718805918,0.8136227021737611,67.0,0.09587422142724966,0.0,0.0,67.0,1.0,148.0,1.0,14359.466019417476,15971.0,2158.0,23281.0,103.0,4792.575603780461,23816.990291262136,25452.0,4115.0,31635.0,103.0,6096.045335723719,0.5920224803800374,0.611812476928756,0.23248810718805918,0.8136227021737611,103.0,0.10014713442988687,0.0,0.0,103.0,1.0,1
ОРГ1-02018,178,1,15502.381294964029,11220.0,30,34160,139,11543.734892425595,19043.755395683453,19655.0,30,56819,139,12310.084671556671,0.7847489133139934,0.876041988267984,0.13707841920132424,1.0,139,0.2521421337692908,22.0,0.15827338129496402,117.0,0.841726618705036,48.0,1.0,18663.619047619046,21435.0,1031.0,31756.0,42.0,10147.816126833328,26197.47619047619,27467.0,6643.0,56819.0,42.0,11599.13122112105,0.7198480754648279,0.8484812074736441,0.13707841920132424,1.0,42.0,0.3178703472738163,7.0,0.16666666666666666,35.0,0.8333333333333334,98.0,1.0,15582.077922077922,11901.0,58.0,32483.0,77.0,10931.036011436514,20987.922077922078,22395.0,58.0,56819.0,77.0,12446.136753993645,0.7389087417806673,0.7841758732284343,0.13707841920132424,1.0,77.0,0.274509675156236,14.0,0.18181818181818182,63.0,0.8181818181818182,148.0,1.0,15869.741379310344,11940.5,58.0,32483.0,116.0,11534.484387654935,19846.931034482757,22274.0,58.0,56819.0,116.0,12312.453315187864,0.7668813836252383,0.8649095741567465,0.13707841920132424,1.0,116.0,0.2672839050517588,19.0,0.16379310344827586,97.0,0.8362068965517241,1
ОРГ1-02023,192,1,6261.337579617834,6030.0,29,18885,157,3668.775070772925,22588.961783439492,23228.0,29,38077,157,8322.67381983402,0.2852319163281124,0.2635026430705585,0.06902356902356903,1.0,157,0.15234948925311798,45.0,0.28662420382165604,112.0,0.7133757961783439,48.0,1.0,6873.723404255319,7358.0,1242.0,18885.0,47.0,4049.7944859404133,22652.76595744681,22168.0,5175.0,38077.0,47.0,8403.02365407773,0.2955071093815863,0.2787011240272841,0.09185711116041713,0.5988443069911288,47.0,0.11333938523038173,14.0,0.2978723404255319,33.0,0.7021276595744681,98.0,1.0,6426.604938271605,6388.0,29.0,18885.0,81.0,4017.397010749039,21263.20987654321,22371.0,29.0,38077.0,81.0,8805.77310023948,0.31931550840350215,0.2787011240272841,0.06902356902356903,1.0,81.0,0.17794488143338372,24.0,0.2962962962962963,57.0,0.7037037037037037,148.0,1.0,6120.859649122807,5979.5,29.0,18885.0,114.0,3797.0479145097793,21817.92105263158,23004.5,29.0,38077.0,114.0,8563.634824114803,0.29299137942416315,0.26263809508237346,0.06902356902356903,1.0,114.0,0.16389856781555034,33.0,0.2894736842105263,81.0,0.7105263157894737,1
ОРГ1-02024,192,1,19973.477272727272,21446.5,3719,31029,132,5635.933175189776,27933.60606060606,27982.0,19649,35214,132,2295.683489360362,0.7117635483499842,0.7734473098212815,0.12510933189800175,0.9339898750197754,132,0.18296472396645871,0.0,0.0,132.0,1.0,48.0,1.0,17998.22857142857,21061.0,3719.0,28652.0,35.0,7498.968196028172,27757.77142857143,27769.0,19649.0,31820.0,35.0,2354.9904094436206,0.6398356436747228,0.772852372390004,0.12510933189800175,0.9225826510519225,35.0,0.2461583454175718,0.0,0.0,35.0,1.0,98.0,1.0,20536.03076923077,23086.0,3719.0,31029.0,65.0,6629.651942148881,27966.953846153847,27810.0,19649.0,35214.0,65.0,2428.6246843041718,0.7277334091040293,0.8378738032750527,0.12510933189800175,0.9272789699570816,65.0,0.21190029764491522,0.0,0.0,65.0,1.0,148.0,1.0,20219.26732673267,22654.0,3719.0,31029.0,101.0,6120.360293138123,27904.811881188118,27942.0,19649.0,35214.0,101.0,2330.049144172163,0.7206758192041774,0.8146978311223415,0.12510933189800175,0.9339898750197754,101.0,0.19995473343505743,0.0,0.0,101.0,1.0,1
ОРГ1-02027,184,9,14838.45806451613,15131.0,32,25282,155,4932.550695810079,18077.34193548387,18866.0,32,31343,155,5773.279286504616,0.8240615421492544,0.8259925954295928,0.5807462637326383,1.0,155,0.06899974698033455,26.0,0.16774193548387098,129.0,0.832258064516129,40.0,9.0,13478.64705882353,14494.5,32.0,25248.0,34.0,5945.1975112199025,16827.764705882353,18962.0,32.0,31343.0,34.0,7145.42755706487,0.8153575544958409,0.7971654096651095,0.7063299411819625,1.0,34.0,0.07724887468088636,5.0,0.14705882352941177,29.0,0.8529411764705882,90.0,9.0,15081.38961038961,15131.0,32.0,25248.0,77.0,4943.0432644907605,18709.18181818182,19662.0,32.0,31343.0,77.0,5825.2467075094155,0.8121492403966759,0.8088770709756596,0.5807462637326383,1.0,77.0,0.07599676596443534,14.0,0.18181818181818182,63.0,0.8181818181818182,140.0,9.0,15105.436974789916,15585.0,32.0,25248.0,119.0,4754.068176957883,18502.03361344538,19662.0,32.0,31343.0,119.0,5575.997116778145,0.8197941987269388,0.8199550279767819,0.5807462637326383,1.0,119.0,0.06994945789157718,21.0,0.17647058823529413,98.0,0.8235294117647058,1
ОРГ1-02028,192,0,8750.650887573964,10266.0,0,24088,169,6612.579841268984,71282.47337278107,81636.0,147,86648,169,24367.960024644653,0.17183622392823647,0.14613338686204647,0.0,0.9760410724472333,169,0.18577123714451194,46.0,0.27218934911242604,123.0,0.727810650887574,49.0,0.0,8251.479166666666,9824.0,0.0,16519.0,48.0,5709.695196207876,79534.75,81263.5,27799.0,86530.0,48.0,9301.503290763547,0.10528370322114688,0.12747473685012226,0.0,0.22918459552495696,48.0,0.07233745231796816,13.0,0.2708333333333333,35.0,0.7291666666666666,99.0,0.0,8371.42857142857,9887.0,0.0,23247.0,98.0,6448.641830953052,79913.88775510204,81839.5,27799.0,86559.0,98.0,9558.742771882913,0.1062753639723862,0.1281139866689709,0.0,0.2762763833428408,98.0,0.08042161400682027,30.0,0.30612244897959184,68.0,0.6938775510204082,149.0,0.0,9212.274809160306,10470.0,0.0,23247.0,131.0,6442.744716170677,77992.81679389313,81827.0,2738.0,86648.0,131.0,14097.010980401556,0.12849786673570382,0.136985278562451,0.0,0.6745799853907962,131.0,0.10494771224643638,38.0,0.2900763358778626,93.0,0.7099236641221374,1
ОРГ1-02031,193,1,13377.813664596273,13952.0,0,54111,161,10512.481419249316,41280.36645962733,28786.0,33,89480,161,29908.73683238089,0.4957184482413263,0.5535731600892078,0.0,1.0,161,0.3217763597538211,39.0,0.2422360248447205,122.0,0.7577639751552795,48.0,1.0,11030.2,11350.0,512.0,22518.0,40.0,6391.038470249191,18852.7,19289.0,4631.0,35725.0,40.0,7906.742297169307,0.6248939768571538,0.7342975483612256,0.014331700489853045,0.9068659658344284,40.0,0.25425682699998325,6.0,0.15,34.0,0.85,98.0,1.0,13992.552941176471,13952.0,0.0,54111.0,85.0,10280.248396000621,26881.44705882353,23643.0,1463.0,86356.0,85.0,20091.693094236663,0.6143622801889149,0.7342333184239418,0.0,0.950986632718014,85.0,0.26118845813043384,20.0,0.23529411764705882,65.0,0.7647058823529411,148.0,1.0,13735.945736434109,13968.0,0.0,54111.0,129.0,10465.136931968207,40570.88372093023,28525.0,1463.0,89480.0,129.0,29263.49404805305,0.49338356439354913,0.5535731600892078,0.0,0.950986632718014,129.0,0.30751419958505094,31.0,0.24031007751937986,98.0,0.7596899224806202,1
ОРГ1-02037,185,8,24983.762711864405,25858.0,17,38313,118,5309.056878077886,30041.63559322034,31436.5,17,42476,118,6325.2812290645625,0.8334614592363142,0.8324829096381813,0.43872778297474274,1.0,118,0.06417058706699087,2.0,0.01694915254237288,116.0,0.9830508474576272,41.0,8.0,22807.310344827587,25075.0,24.0,30620.0,29.0,7212.456581218399,28311.48275862069,30757.0,24.0,35691.0,29.0,8959.436643724115,0.803326870592097,0.8129681071767643,0.43872778297474274,1.0,29.0,0.09051975727649753,1.0,0.034482758620689655,28.0,0.9655172413793104,91.0,8.0,24082.4406779661,25242.0,24.0,30620.0,59.0,5612.631306416364,29336.186440677968,30842.0,24.0,36048.0,59.0,6889.719594100346,0.8207297304510642,0.8212311323684701,0.43872778297474274,1.0,59.0,0.07472940443232211,1.0,0.01694915254237288,58.0,0.9830508474576272,141.0,8.0,24277.16091954023,25599.0,17.0,32808.0,87.0,5858.657874469448,29323.655172413793,30951.0,17.0,36819.0,87.0,7102.017904903631,0.8306660148642566,0.8307237525987526,0.43872778297474274,1.0,87.0,0.070812304216481,2.0,0.022988505747126436,85.0,0.9770114942528736,1
ОРГ1-02039,193,1,16702.186440677968,23898.0,0,37140,177,11935.891530581834,81054.08474576271,85199.0,115,100396,177,13427.986117393537,0.2205433543319174,0.29075809704591293,0.0,0.9478260869565217,177,0.16932134283370165,51.0,0.288135593220339,126.0,0.711864406779661,48.0,1.0,17879.877551020407,23760.0,0.0,37140.0,49.0,11724.469200196678,83213.28571428571,83775.0,61310.0,95876.0,49.0,4494.276248741281,0.21786078925257485,0.2952543088986368,0.0,0.4139129016473658,49.0,0.14188605107745464,14.0,0.2857142857142857,35.0,0.7142857142857143,98.0,1.0,17723.05154639175,24310.0,0.0,37140.0,97.0,11999.322445603553,83349.68041237113,85116.0,31407.0,100396.0,97.0,7492.746746223962,0.21671504473834413,0.2925560454428815,0.0,0.4812764280083136,97.0,0.14594314240274553,29.0,0.29896907216494845,68.0,0.7010309278350515,148.0,1.0,16655.837037037036,22398.0,0.0,37140.0,135.0,11744.337796221307,83462.36296296296,85350.0,31407.0,100396.0,135.0,7686.563723455198,0.20285312570920952,0.2815792139384117,0.0,0.4878794266441821,135.0,0.14389019065827297,39.0,0.28888888888888886,96.0,0.7111111111111111,1
ОРГ1-02042,193,0,33401.356164383564,35588.0,0,51885,146,12645.367204408938,38407.51369863014,40947.5,44,86197,146,14261.878996114468,0.8706545827722283,0.9181700834226174,0.0,1.0,146,0.1518034681593351,21.0,0.14383561643835616,125.0,0.8561643835616438,49.0,0.0,34021.52380952381,35322.0,0.0,51885.0,42.0,13167.431540641024,40520.80952380953,42830.0,1498.0,86197.0,42.0,15254.098709076474,0.8729062611415268,0.9249356570165153,0.0,0.9960516667606746,42.0,0.17183951674333195,7.0,0.16666666666666666,35.0,0.8333333333333334,99.0,0.0,33326.95121951219,34885.0,0.0,51885.0,82.0,12369.113901716666,39024.14634146341,40931.5,129.0,86197.0,82.0,14376.178447130933,0.8731070988622689,0.9169678480559106,0.0,0.9960516667606746,82.0,0.13744315745827893,14.0,0.17073170731707318,68.0,0.8292682926829268,142.0,0.0,34085.88888888889,36621.0,0.0,51885.0,117.0,12765.485797027059,39065.92307692308,42146.0,129.0,86197.0,117.0,14460.25186690663,0.8766145565264436,0.91928011404134,0.0,0.9960516667606746,117.0,0.14745032905944622,18.0,0.15384615384615385,99.0,0.8461538461538461,1
ОРГ1-02044,191,0,16663.890625,18364.0,0,42518,128,9783.600801819352,71224.7421875,79575.5,3329,86736,128,17633.013015473996,0.25066118518335306,0.2641398926988774,0.0,0.7357484076433121,128,0.15335730776569567,18.0,0.140625,110.0,0.859375,49.0,0.0,17936.229166666668,21707.5,0.0,42518.0,48.0,11913.754333041596,79312.875,81784.5,47913.0,86736.0,48.0,9755.727907507422,0.2381180858155777,0.27420532810582576,0.0,0.5372640198134904,48.0,0.1633508656633481,13.0,0.2708333333333333,35.0,0.7291666666666666,99.0,0.0,17782.456790123455,20957.0,0.0,42518.0,81.0,10485.909012872205,74074.38271604938,81073.0,11993.0,86736.0,81.0,15734.956334200528,0.25785821072223253,0.27161694111928053,0.0,0.7357484076433121,81.0,0.16583690528051728,16.0,0.19753086419753085,65.0,0.8024691358024691,149.0,0.0,17390.0412371134,19907.0,0.0,42518.0,97.0,9927.577139083256,71780.68041237113,79995.0,3329.0,86736.0,97.0,18126.379010497832,0.2593596795941737,0.27033136151589476,0.0,0.7357484076433121,97.0,0.15656731735088567,16.0,0.16494845360824742,81.0,0.8350515463917526,1
ОРГ1-02046,192,1,13661.780141843972,14017.0,0,24576,141,6454.15818688364,22360.021276595744,24039.0,15,63692,141,10231.74996306531,0.6301395865842087,0.6645669291338583,0.0,1.0,141,0.17511785820831702,23.0,0.16312056737588654,118.0,0.8368794326241135,48.0,1.0,13982.536585365853,16231.0,15.0,24576.0,41.0,6938.356772671614,21027.853658536584,24772.0,15.0,41071.0,41.0,9311.986339017514,0.6787070470596709,0.7124318383565118,0.292055221445789,1.0,41.0,0.17365591292912808,8.0,0.1951219512195122,33.0,0.8048780487804879,98.0,1.0,12422.569444444445,12049.5,15.0,24576.0,72.0,6404.360540972963,19316.333333333332,19795.5,15.0,41071.0,72.0,8440.296086522618,0.6502407585625518,0.6670984086888722,0.292055221445789,1.0,72.0,0.16183120722781563,15.0,0.20833333333333334,57.0,0.7916666666666666,143.0,1.0,13639.084112149532,14017.0,15.0,24576.0,107.0,6289.8953948189055,21331.233644859814,24039.0,15.0,43307.0,107.0,8159.388850101412,0.6415902161508962,0.6668527025286567,0.292055221445789,1.0,107.0,0.1549000504250087,18.0,0.16822429906542055,89.0,0.8317757009345794,1
ОРГ1-02047,193,1,14306.982456140351,16100.0,0,46846,171,10366.32662176444,68905.81286549708,79384.0,1394,86556,171,19870.886362896035,0.2506055802417292,0.22987742210412854,0.0,1.0,171,0.21387840892098361,39.0,0.22807017543859648,132.0,0.7719298245614035,48.0,1.0,11013.2,11157.0,0.0,23318.0,45.0,7611.019435361767,64168.35555555556,69821.0,16655.0,86542.0,45.0,21482.997847299404,0.2076556885470371,0.19753874090524276,0.0,0.7368483179224867,45.0,0.16375906566223125,10.0,0.2222222222222222,35.0,0.7777777777777778,98.0,1.0,16342.09756097561,16289.5,0.0,46846.0,82.0,11757.52153126949,59566.68292682927,59522.0,1394.0,86542.0,82.0,21401.21124810177,0.3374026941230451,0.27012765971308667,0.0,1.0,82.0,0.2552495993674773,15.0,0.18292682926829268,67.0,0.8170731707317073,148.0,1.0,14957.28125,16210.5,0.0,46846.0,128.0,10881.282105109867,65536.75,72387.0,1394.0,86556.0,128.0,20775.893851356555,0.2779294539101579,0.2366862518022695,0.0,1.0,128.0,0.2297550187363923,27.0,0.2109375,101.0,0.7890625,1
