id,date_connected_count_total,date_connected_work_period_by_connection_total,date_connected_days_since_last_connection_total,time_connected_deviation_sum_total,time_connected_deviation_mean_total,time_connected_deviation_median_total,time_connected_deviation_std_total,time_connected_deviation_min_total,time_connected_deviation_max_total,total_time_connected_sum_total,total_time_connected_mean_total,total_time_connected_median_total,total_time_connected_std_total,total_time_connected_min_total,total_time_connected_max_total,is_late_connected_sum_total,is_late_connected_mean_total,early_more_than_hour_sum_total,early_more_than_hour_mean_total,late_more_than_hour_sum_total,late_more_than_hour_mean_total,is_workday_connected_sum_total,is_workday_connected_mean_total,is_weekend_connected_sum_total,is_weekend_connected_mean_total,mean_time_due_employed_total,date_connected_count_last_150,date_connected_work_period_by_connection_last_150,date_connected_days_since_last_connection_last_150,time_connected_deviation_sum_last_150,time_connected_deviation_mean_last_150,time_connected_deviation_median_last_150,time_connected_deviation_std_last_150,time_connected_deviation_min_last_150,time_connected_deviation_max_last_150,total_time_connected_sum_last_150,total_time_connected_mean_last_150,total_time_connected_median_last_150,total_time_connected_std_last_150,total_time_connected_min_last_150,total_time_connected_max_last_150,is_late_connected_sum_last_150,is_late_connected_mean_last_150,early_more_than_hour_sum_last_150,early_more_than_hour_mean_last_150,late_more_than_hour_sum_last_150,late_more_than_hour_mean_last_150,is_workday_connected_sum_last_150,is_workday_connected_mean_last_150,is_weekend_connected_sum_last_150,is_weekend_connected_mean_last_150,date_connected_count_last_100,date_connected_work_period_by_connection_last_100,date_connected_days_since_last_connection_last_100,time_connected_deviation_sum_last_100,time_connected_deviation_mean_last_100,time_connected_deviation_median_last_100,time_connected_deviation_std_last_100,time_connected_deviation_min_last_100,time_connected_deviation_max_last_100,total_time_connected_sum_last_100,total_time_connected_mean_last_100,total_time_connected_median_last_100,total_time_connected_std_last_100,total_time_connected_min_last_100,total_time_connected_max_last_100,is_late_connected_sum_last_100,is_late_connected_mean_last_100,early_more_than_hour_sum_last_100,early_more_than_hour_mean_last_100,late_more_than_hour_sum_last_100,late_more_than_hour_mean_last_100,is_workday_connected_sum_last_100,is_workday_connected_mean_last_100,is_weekend_connected_sum_last_100,is_weekend_connected_mean_last_100,date_connected_count_last_50,date_connected_work_period_by_connection_last_50,date_connected_days_since_last_connection_last_50,time_connected_deviation_sum_last_50,time_connected_deviation_mean_last_50,time_connected_deviation_median_last_50,time_connected_deviation_std_last_50,time_connected_deviation_min_last_50,time_connected_deviation_max_last_50,total_time_connected_sum_last_50,total_time_connected_mean_last_50,total_time_connected_median_last_50,total_time_connected_std_last_50,total_time_connected_min_last_50,total_time_connected_max_last_50,is_late_connected_sum_last_50,is_late_connected_mean_last_50,early_more_than_hour_sum_last_50,early_more_than_hour_mean_last_50,late_more_than_hour_sum_last_50,late_more_than_hour_mean_last_50,is_workday_connected_sum_last_50,is_workday_connected_mean_last_50,is_weekend_connected_sum_last_50,is_weekend_connected_mean_last_50,exists_in_connection
ОРГ2-00166,125,192,1,20.403333333333332,0.16322666666666666,-0.18472222222222223,1.2725900058772044,-0.4558333333333333,7.111111111111111,1062.1691666666666,8.497353333333333,9.35361111111111,2.46467160162627,0.08333333333333333,10.194166666666666,14,0.112,115,0.92,10,0.08,125,1.0,0,0.0,5.532131076388889,99.0,148.0,1.0,10.910277777777779,0.11020482603815938,-0.19277777777777777,1.1998417033265159,-0.4463888888888889,7.111111111111111,856.0152777777778,8.646618967452302,9.354722222222222,2.3525009060119904,0.08333333333333333,10.190555555555555,10.0,0.10101010101010101,93.0,0.9393939393939394,6.0,0.06060606060606061,99.0,1.0,0.0,0.0,68.0,98.0,1.0,-11.861944444444445,-0.1744403594771242,-0.1913888888888889,0.16245764208643595,-0.4463888888888889,0.9963888888888889,631.1019444444445,9.28091094771242,9.354166666666666,0.3355285435707937,8.3525,10.101666666666667,1.0,0.014705882352941176,68.0,1.0,0.0,0.0,68.0,1.0,0.0,0.0,35.0,48.0,1.0,-6.139444444444444,-0.1754126984126984,-0.1738888888888889,0.0746572102021608,-0.4230555555555556,-0.04638888888888889,322.8786111111111,9.225103174603175,9.271944444444445,0.3017510480761299,8.598333333333333,10.101666666666667,0.0,0.0,35.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,1
ОРГ2-00209,121,193,0,170.90416666666667,1.4124311294765841,1.0891666666666666,3.8575456844894376,-8.471111111111112,14.5125,757.7111111111111,6.262075298438935,5.677222222222222,5.10189755622564,0.08333333333333333,23.95638888888889,93,0.768595041322314,55,0.45454545454545453,66,0.5454545454545454,117,0.9669421487603306,4,0.03305785123966942,3.925964306275187,94.0,149.0,0.0,120.21861111111112,1.2789213947990545,1.1065277777777778,3.7751434620238795,-8.471111111111112,13.31638888888889,602.1655555555556,6.406016548463357,5.553194444444444,5.529063124151586,0.08333333333333333,23.95638888888889,76.0,0.8085106382978723,40.0,0.425531914893617,54.0,0.574468085106383,92.0,0.9787234042553191,2.0,0.02127659574468085,70.0,99.0,0.0,80.25083333333333,1.1464404761904763,1.0047222222222223,4.124050127380966,-8.471111111111112,13.31638888888889,517.3852777777778,7.391218253968254,6.846666666666667,5.510977890831469,0.16694444444444445,23.95638888888889,54.0,0.7714285714285715,35.0,0.5,35.0,0.5,68.0,0.9714285714285714,2.0,0.02857142857142857,38.0,49.0,0.0,17.013888888888886,0.4477339181286549,0.99,4.877529943154905,-8.471111111111112,13.31638888888889,367.6644444444444,9.675380116959063,8.850277777777778,5.855056250622392,0.16694444444444445,23.95638888888889,28.0,0.7368421052631579,19.0,0.5,19.0,0.5,36.0,0.9473684210526315,2.0,0.05263157894736842,1
ОРГ2-00216,131,192,1,73.90166666666667,0.5641348600508906,0.05611111111111111,1.5725217639367122,-0.2966666666666667,10.030833333333334,999.8566666666667,7.632493638676845,8.72638888888889,2.4740479605964585,0.08333333333333333,12.695,46,0.3511450381679389,115,0.8778625954198473,16,0.12213740458015267,131,1.0,0,0.0,5.207586805555556,101.0,148.0,1.0,45.859722222222224,0.4540566556655666,0.04611111111111111,1.3649385653425108,-0.2966666666666667,7.438055555555556,792.9752777777778,7.851240374037404,8.764722222222222,2.294836990083632,0.08333333333333333,12.695,34.0,0.33663366336633666,91.0,0.900990099009901,10.0,0.09900990099009901,101.0,1.0,0.0,0.0,65.0,98.0,1.0,14.628055555555557,0.22504700854700857,0.022222222222222223,0.8655520197669929,-0.2966666666666667,5.790555555555556,543.8338888888889,8.366675213675213,8.856666666666667,1.805440595945787,1.6713888888888888,12.695,20.0,0.3076923076923077,61.0,0.9384615384615385,4.0,0.06153846153846154,65.0,1.0,0.0,0.0,35.0,48.0,1.0,4.1305555555555555,0.11801587301587302,-0.0008333333333333334,0.5763129414601497,-0.2633333333333333,3.1625,307.8925,8.796928571428571,8.931111111111111,0.994925183537548,5.848611111111111,12.695,6.0,0.17142857142857143,34.0,0.9714285714285714,1.0,0.02857142857142857,35.0,1.0,0.0,0.0,1
ОРГ2-00229,159,192,1,-15.871388888888891,-0.09982005590496158,-0.29777777777777775,3.854698074278335,-8.497222222222222,15.315,1715.3016666666667,10.788060796645702,11.99638888888889,5.295033876085966,0.08333333333333333,22.93111111111111,49,0.3081761006289308,124,0.779874213836478,35,0.22012578616352202,148,0.9308176100628931,11,0.06918238993710692,8.933862847222223,125.0,147.0,1.0,-15.344166666666666,-0.12275333333333333,-0.09694444444444444,4.2911116035737145,-8.497222222222222,15.315,1332.4486111111112,10.659588888888889,11.685,5.66510986905855,0.08333333333333333,22.93111111111111,45.0,0.36,94.0,0.752,31.0,0.248,115.0,0.92,10.0,0.08,88.0,98.0,1.0,-20.45972222222222,-0.2324968434343434,-0.035555555555555556,4.9806442360742995,-8.497222222222222,15.315,924.7108333333333,10.508077651515151,11.52138888888889,6.328829484066944,0.08333333333333333,22.93111111111111,34.0,0.38636363636363635,61.0,0.6931818181818182,27.0,0.3068181818181818,79.0,0.8977272727272727,9.0,0.10227272727272728,45.0,48.0,1.0,-46.77777777777778,-1.039506172839506,-0.008888888888888889,4.508992870348901,-8.497222222222222,10.036111111111111,486.0072222222222,10.80016049382716,11.685,6.340159565121244,0.08333333333333333,22.93111111111111,17.0,0.37777777777777777,33.0,0.7333333333333333,12.0,0.26666666666666666,41.0,0.9111111111111111,4.0,0.08888888888888889,1
ОРГ2-00274,100,194,0,106.7525,1.067525,-0.6223611111111111,4.5505959944070185,-8.453333333333333,12.172777777777778,697.7944444444445,6.977944444444445,6.845,4.012514030030259,0.08333333333333333,17.79,35,0.35,71,0.71,29,0.29,87,0.87,13,0.13,3.5968785796105385,73.0,149.0,0.0,-10.73111111111111,-0.1470015220700152,-0.6922222222222222,3.584553317766271,-8.453333333333333,9.757222222222222,561.1736111111111,7.687309741248097,8.43361111111111,3.9086626781957348,0.08333333333333333,17.79,19.0,0.2602739726027397,58.0,0.7945205479452054,15.0,0.2054794520547945,64.0,0.8767123287671232,9.0,0.1232876712328767,29.0,28.0,0.0,-62.97138888888889,-2.171427203065134,-1.2725,2.665447060849996,-8.453333333333333,2.4325,288.375,9.943965517241379,10.255833333333333,3.7711692920121456,1.2527777777777778,17.79,3.0,0.10344827586206896,27.0,0.9310344827586207,2.0,0.06896551724137931,25.0,0.8620689655172413,4.0,0.13793103448275862,29.0,28.0,0.0,-62.97138888888889,-2.171427203065134,-1.2725,2.665447060849996,-8.453333333333333,2.4325,288.375,9.943965517241379,10.255833333333333,3.7711692920121456,1.2527777777777778,17.79,3.0,0.10344827586206896,27.0,0.9310344827586207,2.0,0.06896551724137931,25.0,0.8620689655172413,4.0,0.13793103448275862,1
ОРГ2-00411,135,192,1,-142.38722222222222,-1.0547201646090534,-0.051666666666666666,3.2174597118022388,-8.490833333333333,8.711666666666666,1725.8005555555555,12.783707818930042,12.941944444444445,4.599982974628021,0.16666666666666666,23.72,16,0.11851851851851852,122,0.9037037037037037,13,0.0962962962962963,134,0.9925925925925926,1,0.007407407407407408,8.988544560185185,104.0,148.0,1.0,-100.88138888888889,-0.9700133547008547,-0.05708333333333333,3.270036855750356,-8.490833333333333,8.711666666666666,1329.5666666666666,12.784294871794872,13.028472222222224,4.873920613673604,0.16666666666666666,23.72,16.0,0.15384615384615385,91.0,0.875,13.0,0.125,103.0,0.9903846153846154,1.0,0.009615384615384616,69.0,98.0,1.0,-122.23333333333333,-1.7714975845410628,-0.11694444444444445,3.559573666000108,-8.490833333333333,4.5441666666666665,954.8486111111112,13.838385668276974,13.607222222222223,4.911608289608268,1.9202777777777778,23.72,8.0,0.11594202898550725,63.0,0.9130434782608695,6.0,0.08695652173913043,69.0,1.0,0.0,0.0,36.0,48.0,1.0,-99.26611111111112,-2.757391975308642,-0.17430555555555555,3.8934107085779193,-8.490833333333333,2.147777777777778,548.6502777777778,15.24028549382716,15.118055555555555,5.200151019753719,1.9202777777777778,23.72,3.0,0.08333333333333333,34.0,0.9444444444444444,2.0,0.05555555555555555,36.0,1.0,0.0,0.0,1
ОРГ2-00418,150,194,0,55.12611111111111,0.3675074074074074,-0.3022222222222222,2.514471473470477,-7.534166666666667,13.088611111111112,1401.4361111111111,9.342907407407408,10.250972222222222,3.6401224979289073,0.08333333333333333,15.850833333333334,29,0.19333333333333333,130,0.8666666666666667,20,0.13333333333333333,139,0.9266666666666666,11,0.07333333333333333,7.223897479954181,114.0,142.0,0.0,31.83694444444445,0.27927144249512675,-0.20694444444444443,2.3946758661839476,-7.534166666666667,13.088611111111112,1071.4125,9.398355263157894,10.101111111111111,3.4335051780574184,0.08333333333333333,15.850833333333334,20.0,0.17543859649122806,102.0,0.8947368421052632,12.0,0.10526315789473684,108.0,0.9473684210526315,6.0,0.05263157894736842,79.0,99.0,0.0,15.72388888888889,0.19903656821378343,-0.22111111111111112,2.2369881209314006,-7.534166666666667,12.584722222222222,744.6636111111111,9.426121659634317,10.1,3.4922860356780294,0.08333333333333333,15.850833333333334,15.0,0.189873417721519,70.0,0.8860759493670886,9.0,0.11392405063291139,74.0,0.9367088607594937,5.0,0.06329113924050633,38.0,49.0,0.0,11.589722222222221,0.3049926900584795,-0.16402777777777777,2.3104963661487323,-2.0058333333333334,12.584722222222222,370.47333333333336,9.749298245614035,10.441666666666666,3.4468531100022397,0.08361111111111111,15.780833333333334,7.0,0.18421052631578946,35.0,0.9210526315789473,3.0,0.07894736842105263,36.0,0.9473684210526315,2.0,0.05263157894736842,1
ОРГ2-00444,99,192,1,62.78666666666667,0.6342087542087542,0.18138888888888888,1.3971373633430115,-0.09666666666666666,6.706666666666667,997.1477777777778,10.07219977553311,10.682222222222222,2.1152337623731916,0.16666666666666666,12.524444444444445,53,0.5353535353535354,89,0.898989898989899,10,0.10101010101010101,99,1.0,0,0.0,5.19347800925926,68.0,148.0,1.0,61.068333333333335,0.8980637254901961,0.31972222222222224,1.620439797749412,-0.035,6.706666666666667,656.3344444444444,9.651977124183006,10.31111111111111,2.2951665252019353,0.16666666666666666,12.356111111111112,50.0,0.7352941176470589,58.0,0.8529411764705882,10.0,0.14705882352941177,68.0,1.0,0.0,0.0,40.0,98.0,1.0,39.714166666666664,0.9928541666666666,0.4145833333333333,1.5517770679589136,-0.025,6.680555555555555,378.84583333333336,9.471145833333335,10.14236111111111,2.173712936172516,1.0022222222222221,12.356111111111112,35.0,0.875,33.0,0.825,7.0,0.175,40.0,1.0,0.0,0.0,21.0,28.0,1.0,22.27916666666667,1.0609126984126984,0.7044444444444444,1.3041714357469811,0.20277777777777778,6.1658333333333335,197.55333333333334,9.407301587301587,9.934722222222222,1.5619253588822921,5.176111111111111,11.271944444444445,21.0,1.0,17.0,0.8095238095238095,4.0,0.19047619047619047,21.0,1.0,0.0,0.0,1
ОРГ2-00445,13,172,0,12.67,0.9746153846153847,0.8569444444444444,5.453287302775824,-8.423333333333334,10.091666666666667,109.75805555555556,8.44292735042735,7.2275,8.834429843729481,0.08333333333333333,23.998055555555556,7,0.5384615384615384,7,0.5384615384615384,6,0.46153846153846156,12,0.9230769230769231,1,0.07692307692307693,0.6381282299741602,8.0,122.0,0.0,3.816944444444445,0.47711805555555564,3.0125,6.127881415494357,-8.423333333333334,6.944166666666667,76.23722222222221,9.529652777777777,5.025277777777778,10.823564031975645,0.08333333333333333,23.998055555555556,5.0,0.625,3.0,0.375,5.0,0.625,7.0,0.875,1.0,0.125,5.0,24.0,0.0,-7.261111111111111,-1.4522222222222223,-2.2777777777777777,7.227098233812299,-8.423333333333334,6.944166666666667,75.81972222222223,15.163944444444445,17.855833333333333,9.959395765811385,1.1977777777777778,23.998055555555556,2.0,0.4,3.0,0.6,2.0,0.4,5.0,1.0,0.0,0.0,5.0,24.0,0.0,-7.261111111111111,-1.4522222222222223,-2.2777777777777777,7.227098233812299,-8.423333333333334,6.944166666666667,75.81972222222223,15.163944444444445,17.855833333333333,9.959395765811385,1.1977777777777778,23.998055555555556,2.0,0.4,3.0,0.6,2.0,0.4,5.0,1.0,0.0,0.0,1
ОРГ2-00446,163,193,1,89.70444444444445,0.5503340149965917,-0.07055555555555555,3.3258119036117484,-8.487222222222222,13.217777777777778,1665.78,10.219509202453988,10.451944444444445,4.231009816326792,0.08333333333333333,24.04111111111111,54,0.3312883435582822,128,0.7852760736196319,35,0.2147239263803681,142,0.8711656441717791,21,0.12883435582822086,8.630984455958549,126.0,148.0,1.0,43.40972222222222,0.3445216049382716,-0.04027777777777778,3.2453717943411053,-8.487222222222222,13.217777777777778,1347.9425,10.69795634920635,10.691944444444445,4.204906836428403,0.08333333333333333,24.04111111111111,45.0,0.35714285714285715,100.0,0.7936507936507936,26.0,0.20634920634920634,109.0,0.8650793650793651,17.0,0.1349206349206349,87.0,98.0,1.0,24.55472222222222,0.2822381864623244,0.03138888888888889,3.422320314333677,-8.487222222222222,13.217777777777778,951.4091666666667,10.935737547892721,11.604722222222222,4.585114315674616,0.08333333333333333,24.04111111111111,34.0,0.39080459770114945,69.0,0.7931034482758621,18.0,0.20689655172413793,73.0,0.8390804597701149,14.0,0.16091954022988506,42.0,48.0,1.0,40.86194444444444,0.972903439153439,0.1497222222222222,2.9495305679672166,-0.9522222222222222,13.217777777777778,417.74805555555554,9.946382275132274,9.729583333333334,3.8016334458624685,0.08333333333333333,15.459444444444445,20.0,0.47619047619047616,33.0,0.7857142857142857,9.0,0.21428571428571427,35.0,0.8333333333333334,7.0,0.16666666666666666,1
ОРГ2-00454,127,192,1,20.912222222222223,0.164663167104112,-0.03666666666666667,1.0394421430183312,-0.7922222222222223,5.420833333333333,1047.9077777777777,8.251242344706911,8.937222222222223,2.5062261493318228,0.08333333333333333,12.5275,19,0.14960629921259844,114,0.8976377952755905,13,0.10236220472440945,125,0.984251968503937,2,0.015748031496062992,5.457853009259259,96.0,147.0,1.0,27.779722222222222,0.2893721064814815,-0.02513888888888889,1.1483115873739118,-0.6575,5.420833333333333,770.8427777777778,8.029612268518518,8.85125,2.6939220348690784,0.08333333333333333,12.5275,18.0,0.1875,84.0,0.875,12.0,0.125,94.0,0.9791666666666666,2.0,0.020833333333333332,67.0,98.0,1.0,9.946111111111112,0.14844941956882257,-0.06222222222222222,1.0786510866517809,-0.6575,5.420833333333333,546.8297222222222,8.161637645107795,8.686111111111112,2.503672843166168,0.08333333333333333,12.5275,10.0,0.14925373134328357,61.0,0.9104477611940298,6.0,0.08955223880597014,65.0,0.9701492537313433,2.0,0.029850746268656716,35.0,48.0,1.0,-1.3319444444444444,-0.03805555555555555,-0.03388888888888889,0.16535997846032144,-0.5002777777777778,0.3486111111111111,301.9013888888889,8.625753968253969,8.602777777777778,0.9617790889009179,6.8630555555555555,12.5275,4.0,0.11428571428571428,35.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,1
ОРГ2-00470,142,191,1,72.57944444444445,0.5111228482003131,-0.15138888888888888,2.45382379299478,-8.485,11.907777777777778,1283.082777777778,9.035794209702662,9.355,3.8776102391140728,0.08333333333333333,22.371388888888887,35,0.24647887323943662,124,0.8732394366197183,18,0.1267605633802817,133,0.9366197183098591,9,0.06338028169014084,6.7177108784176855,107.0,148.0,1.0,66.50305555555556,0.6215238836967809,-0.14694444444444443,2.354975741863479,-4.886388888888889,11.695555555555556,927.83,8.671308411214953,9.188611111111111,3.754586386468123,0.08333333333333333,17.36611111111111,29.0,0.27102803738317754,92.0,0.8598130841121495,15.0,0.14018691588785046,102.0,0.9532710280373832,5.0,0.04672897196261682,71.0,93.0,1.0,26.015,0.36640845070422534,-0.15138888888888888,1.8138987787012193,-4.886388888888889,8.309444444444445,602.7972222222222,8.49010172143975,9.105,3.7692192699349354,0.08333333333333333,17.36611111111111,22.0,0.30985915492957744,61.0,0.8591549295774648,10.0,0.14084507042253522,67.0,0.9436619718309859,4.0,0.056338028169014086,35.0,48.0,1.0,31.588333333333335,0.9025238095238096,0.19305555555555556,2.221866426144743,-0.895,8.309444444444445,252.45277777777778,7.212936507936508,8.352222222222222,3.4626565428209632,0.08333333333333333,11.778611111111111,18.0,0.5142857142857142,27.0,0.7714285714285715,8.0,0.22857142857142856,34.0,0.9714285714285714,1.0,0.02857142857142857,1
ОРГ2-00477,126,192,1,65.65583333333333,0.5210780423280423,0.11638888888888889,1.5765702956246053,-0.5188888888888888,13.270277777777778,1132.3130555555556,8.986611552028219,9.301111111111112,2.574615107760947,0.08333333333333333,14.279722222222222,56,0.4444444444444444,110,0.873015873015873,16,0.12698412698412698,126,1.0,0,0.0,5.897463831018519,97.0,148.0,1.0,63.75666666666667,0.6572852233676976,0.18333333333333332,1.7621370837219186,-0.4816666666666667,13.270277777777778,867.5419444444444,8.9437313860252,9.355833333333333,2.894753090857107,0.08333333333333333,14.279722222222222,50.0,0.5154639175257731,82.0,0.845360824742268,15.0,0.15463917525773196,97.0,1.0,0.0,0.0,60.0,98.0,1.0,25.113333333333333,0.41855555555555557,0.11124999999999999,1.214554865212357,-0.4816666666666667,6.8566666666666665,541.2655555555556,9.021092592592593,9.354305555555555,3.062752765688345,0.08333333333333333,14.279722222222222,26.0,0.43333333333333335,54.0,0.9,6.0,0.1,60.0,1.0,0.0,0.0,31.0,48.0,1.0,17.945833333333333,0.5788978494623656,0.2761111111111111,1.2261695233612324,-0.09972222222222223,6.8566666666666665,280.25638888888886,9.040528673835125,9.52138888888889,3.275266384381059,0.08333333333333333,14.279722222222222,21.0,0.6774193548387096,27.0,0.8709677419354839,4.0,0.12903225806451613,31.0,1.0,0.0,0.0,1
ОРГ2-00492,97,185,9,110.66416666666667,1.1408676975945018,-0.7122222222222222,4.255259453177102,-6.351388888888889,9.820555555555556,697.7833333333333,7.193642611683848,6.6,4.204349903719428,0.08333333333333333,16.201666666666668,33,0.3402061855670103,72,0.7422680412371134,25,0.25773195876288657,85,0.8762886597938144,12,0.12371134020618557,3.771801801801802,56.0,140.0,9.0,29.16,0.5207142857142857,-0.6548611111111111,3.6540715486805113,-6.351388888888889,9.2675,359.08916666666664,6.412306547619047,6.369166666666667,3.9644226927171857,0.08333333333333333,15.773888888888889,19.0,0.3392857142857143,43.0,0.7678571428571429,13.0,0.23214285714285715,50.0,0.8928571428571429,6.0,0.10714285714285714,12.0,15.0,9.0,-8.546666666666667,-0.7122222222222222,-2.9930555555555554,4.223853449513011,-6.351388888888889,7.003333333333333,88.98194444444445,7.415162037037038,9.245416666666667,5.603793036946547,0.08333333333333333,15.773888888888889,5.0,0.4166666666666667,8.0,0.6666666666666666,4.0,0.3333333333333333,11.0,0.9166666666666666,1.0,0.08333333333333333,12.0,15.0,9.0,-8.546666666666667,-0.7122222222222222,-2.9930555555555554,4.223853449513011,-6.351388888888889,7.003333333333333,88.98194444444445,7.415162037037038,9.245416666666667,5.603793036946547,0.08333333333333333,15.773888888888889,5.0,0.4166666666666667,8.0,0.6666666666666666,4.0,0.3333333333333333,11.0,0.9166666666666666,1.0,0.08333333333333333,1
ОРГ2-00501,117,116,0,-131.75694444444446,-1.126127730294397,-1.2352777777777777,0.5494119564457387,-1.4647222222222223,3.125,1260.9194444444445,10.777089268755935,10.94361111111111,0.8836486736514697,4.176944444444445,11.444722222222222,2,0.017094017094017096,115,0.9829059829059829,2,0.017094017094017096,101,0.8632478632478633,16,0.13675213675213677,10.86999521072797,117.0,116.0,0.0,-131.75694444444446,-1.126127730294397,-1.2352777777777777,0.5494119564457387,-1.4647222222222223,3.125,1260.9194444444445,10.777089268755935,10.94361111111111,0.8836486736514697,4.176944444444445,11.444722222222222,2.0,0.017094017094017096,115.0,0.9829059829059829,2.0,0.017094017094017096,101.0,0.8632478632478633,16.0,0.13675213675213677,100.0,99.0,0.0,-119.265,-1.19265,-1.2527777777777778,0.45342418280904945,-1.4647222222222223,3.125,1081.058888888889,10.81058888888889,10.969722222222222,0.8567824162188081,4.176944444444445,11.444722222222222,1.0,0.01,99.0,0.99,1.0,0.01,86.0,0.86,14.0,0.14,50.0,49.0,0.0,-56.08472222222222,-1.1216944444444443,-1.2404166666666665,0.6279100663549129,-1.4341666666666666,3.125,532.6866666666666,10.653733333333332,10.858055555555556,1.138111744915825,4.176944444444445,11.444722222222222,1.0,0.02,49.0,0.98,1.0,0.02,43.0,0.86,7.0,0.14,1
ОРГ2-00507,132,192,1,6.031111111111111,0.045690235690235684,-0.04791666666666666,2.062301128734856,-8.425555555555556,14.200277777777778,1385.5411111111111,10.49652356902357,10.520833333333332,3.318036226021031,0.08333333333333333,22.131944444444443,10,0.07575757575757576,123,0.9318181818181818,9,0.06818181818181818,131,0.9924242424242424,1,0.007575757575757576,7.216359953703704,106.0,148.0,1.0,8.894722222222223,0.08391247379454927,-0.04013888888888889,2.300535543661795,-8.425555555555556,14.200277777777778,1122.2280555555556,10.5870571278826,10.644861111111112,3.6886253287983366,0.08333333333333333,22.131944444444443,10.0,0.09433962264150944,97.0,0.9150943396226415,9.0,0.08490566037735849,105.0,0.9905660377358491,1.0,0.009433962264150943,73.0,98.0,1.0,-3.5050000000000003,-0.04801369863013699,-0.035833333333333335,1.1082282785687616,-8.25388888888889,2.9827777777777778,758.5227777777778,10.39072298325723,10.6025,2.95486193285293,0.08333333333333333,18.285833333333333,5.0,0.0684931506849315,68.0,0.9315068493150684,5.0,0.0684931506849315,73.0,1.0,0.0,0.0,35.0,48.0,1.0,-9.645277777777778,-0.2755793650793651,-0.03916666666666667,1.390424955108683,-8.25388888888889,0.105,396.04277777777776,11.315507936507936,10.625833333333333,1.9413438075869371,9.098888888888888,18.285833333333333,0.0,0.0,35.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,1
ОРГ2-00515,129,192,1,3.2780555555555555,0.025411283376399654,-0.20305555555555554,1.6469761214696859,-2.351111111111111,11.896666666666667,1253.13,9.714186046511628,9.684444444444445,2.349497297992093,0.16694444444444445,16.947777777777777,17,0.13178294573643412,118,0.9147286821705426,11,0.08527131782945736,123,0.9534883720930233,6,0.046511627906976744,6.526718750000001,108.0,148.0,1.0,7.691111111111111,0.07121399176954732,-0.18833333333333332,1.7911216557749552,-2.351111111111111,11.896666666666667,1053.9125,9.758449074074074,9.766666666666666,2.552046500535981,0.16694444444444445,16.947777777777777,15.0,0.1388888888888889,98.0,0.9074074074074074,10.0,0.09259259259259259,102.0,0.9444444444444444,6.0,0.05555555555555555,76.0,98.0,1.0,-16.041111111111114,-0.21106725146198835,-0.22486111111111112,1.580896491285144,-2.351111111111111,11.896666666666667,764.9602777777777,10.065266812865497,9.808611111111112,2.1781290568168297,0.16694444444444445,16.947777777777777,3.0,0.039473684210526314,73.0,0.9605263157894737,3.0,0.039473684210526314,71.0,0.9342105263157895,5.0,0.06578947368421052,42.0,48.0,1.0,-25.055833333333332,-0.5965674603174603,-0.3136111111111111,0.6032623276347922,-2.351111111111111,0.07694444444444444,433.21166666666664,10.314563492063492,9.808472222222221,1.4987245834142966,8.432777777777778,16.947777777777777,0.0,0.0,42.0,1.0,0.0,0.0,38.0,0.9047619047619048,4.0,0.09523809523809523,1
ОРГ2-00527,126,192,1,-27.05361111111111,-0.2147111992945326,-0.22847222222222224,0.5661757583857648,-5.306388888888889,1.6983333333333333,1162.9586111111112,9.229830246913581,9.352083333333333,1.5342349100528785,0.25027777777777777,15.085,9,0.07142857142857142,124,0.9841269841269841,2,0.015873015873015872,126,1.0,0,0.0,6.057076099537038,105.0,148.0,1.0,-23.03388888888889,-0.21937037037037038,-0.2513888888888889,0.613335588467199,-5.306388888888889,1.6983333333333333,968.3733333333333,9.222603174603174,9.354444444444445,1.6478434915270843,0.25027777777777777,15.085,9.0,0.08571428571428572,103.0,0.9809523809523809,2.0,0.01904761904761905,105.0,1.0,0.0,0.0,68.0,98.0,1.0,-6.899166666666667,-0.10145833333333333,-0.1123611111111111,0.38235949068334324,-0.5986111111111111,1.6983333333333333,626.8444444444444,9.21830065359477,9.287222222222223,0.907323396648665,4.7572222222222225,11.855,8.0,0.11764705882352941,66.0,0.9705882352941176,2.0,0.029411764705882353,68.0,1.0,0.0,0.0,35.0,48.0,1.0,2.890833333333333,0.0825952380952381,-0.015,0.424547058518574,-0.43583333333333335,1.6983333333333333,319.5083333333333,9.128809523809524,9.019166666666667,0.7327001300843228,7.3125,11.442222222222222,8.0,0.22857142857142856,33.0,0.9428571428571428,2.0,0.05714285714285714,35.0,1.0,0.0,0.0,1
