id,date_skud_days_since_last_record,date_skud_count,total_time_skud_sum,total_time_skud_mean,total_time_skud_median,work_time_skud_sum,work_time_skud_mean,work_time_skud_median,is_weekend_skud_sum,is_weekend_skud_mean,is_workdays_skud_sum,is_workdays_skud_mean,exists_in_skud
ОРГ1-01184,0,16,150.53333333333333,9.408333333333333,9.533333333333333,135.53333333333333,8.470833333333333,8.533333333333333,0,0.0,16,1.0,1
ОРГ1-01185,6,28,283.81666666666666,10.136309523809524,11.158333333333333,260.81666666666666,9.314880952380951,10.158333333333333,4,0.14285714285714285,24,0.8571428571428571,1
ОРГ1-01193,0,23,237.56666666666666,10.328985507246376,10.016666666666666,214.56666666666666,9.328985507246376,9.016666666666666,0,0.0,23,1.0,1
ОРГ1-01194,0,32,308.0833333333333,9.627604166666666,9.658333333333333,276.0833333333333,8.627604166666666,8.658333333333333,0,0.0,32,1.0,1
ОРГ1-01197,0,22,218.79999999999998,9.945454545454545,10.008333333333333,196.79999999999998,8.945454545454545,9.008333333333333,0,0.0,22,1.0,1
ОРГ1-01199,0,27,272.8,10.103703703703705,10.083333333333332,246.79999999999998,9.14074074074074,9.083333333333332,0,0.0,27,1.0,1
ОРГ1-01201,12,13,125.91666666666666,9.685897435897434,9.916666666666666,112.91666666666666,8.685897435897434,8.916666666666666,0,0.0,13,1.0,1
ОРГ1-01210,7,26,248.78333333333333,9.568589743589744,9.524999999999999,222.78333333333333,8.568589743589744,8.524999999999999,0,0.0,26,1.0,1
ОРГ1-01218,5,15,139.1,9.273333333333333,9.233333333333333,125.1,8.34,8.233333333333333,0,0.0,15,1.0,1
ОРГ1-01226,0,23,127.19999999999999,5.530434782608695,5.366666666666666,125.19999999999999,5.443478260869565,5.366666666666666,0,0.0,23,1.0,1
ОРГ1-01231,0,21,196.73333333333332,9.368253968253967,9.299999999999999,175.73333333333332,8.368253968253967,8.299999999999999,0,0.0,21,1.0,1
ОРГ1-01232,0,28,263.41666666666663,9.407738095238093,9.375,235.41666666666666,8.407738095238095,8.375,0,0.0,28,1.0,1
ОРГ1-01234,0,32,290.21666666666664,9.069270833333333,9.116666666666667,258.21666666666664,8.069270833333333,8.116666666666667,0,0.0,32,1.0,1
ОРГ1-01240,0,28,262.3333333333333,9.369047619047619,9.608333333333334,235.33333333333331,8.404761904761903,8.608333333333334,1,0.03571428571428571,27,0.9642857142857143,1
ОРГ1-01241,2,18,108.56666666666666,6.031481481481482,5.258333333333333,103.56666666666666,5.753703703703703,5.199999999999999,0,0.0,18,1.0,1
ОРГ1-01245,0,32,342.81666666666666,10.713020833333333,10.825,310.81666666666666,9.713020833333333,9.825,0,0.0,32,1.0,1
ОРГ1-01246,0,31,367.15,11.843548387096773,11.9,336.15,10.843548387096773,10.9,0,0.0,31,1.0,1
ОРГ1-01251,0,32,336.2,10.50625,10.425,304.2,9.50625,9.425,0,0.0,32,1.0,1
ОРГ1-01263,0,32,308.76666666666665,9.648958333333333,9.475,276.76666666666665,8.648958333333333,8.475,0,0.0,32,1.0,1
ОРГ1-01266,0,33,396.55,12.016666666666667,12.466666666666667,357.55,10.834848484848486,11.383333333333333,1,0.030303030303030304,32,0.9696969696969697,1
ОРГ1-01268,0,31,289.0333333333333,9.323655913978493,9.1,259.0333333333333,8.355913978494623,8.1,0,0.0,31,1.0,1
ОРГ1-01271,4,31,308.4,9.948387096774193,10.583333333333332,279.4,9.01290322580645,9.583333333333332,2,0.06451612903225806,29,0.9354838709677419,1
ОРГ1-01274,0,28,247.23333333333332,8.829761904761904,9.35,221.23333333333332,7.901190476190476,8.35,0,0.0,28,1.0,1
ОРГ1-01278,0,27,254.64999999999998,9.43148148148148,9.299999999999999,227.64999999999998,8.43148148148148,8.299999999999999,0,0.0,27,1.0,1
ОРГ1-01281,0,28,253.23333333333332,9.04404761904762,9.183333333333334,226.23333333333332,8.079761904761904,8.183333333333334,0,0.0,28,1.0,1
ОРГ1-01286,0,32,292.59999999999997,9.143749999999999,8.55,260.59999999999997,8.143749999999999,7.55,0,0.0,32,1.0,1
ОРГ1-01287,0,19,178.96666666666667,9.419298245614035,9.366666666666667,159.96666666666667,8.419298245614035,8.366666666666667,0,0.0,19,1.0,1
ОРГ1-01288,0,22,195.06666666666666,8.866666666666667,9.066666666666666,174.06666666666666,7.912121212121212,8.066666666666666,0,0.0,22,1.0,1
ОРГ1-01301,2,30,275.56666666666666,9.185555555555556,9.2,246.56666666666666,8.21888888888889,8.2,0,0.0,30,1.0,1
ОРГ1-01302,0,17,165.93333333333334,9.760784313725491,9.85,148.93333333333334,8.760784313725491,8.85,0,0.0,17,1.0,1
ОРГ1-01305,5,17,155.54999999999998,9.149999999999999,9.75,140.54999999999998,8.267647058823528,8.75,0,0.0,17,1.0,1
ОРГ1-01310,0,29,236.06666666666666,8.14022988505747,8.516666666666666,211.06666666666666,7.2781609195402295,7.516666666666666,0,0.0,29,1.0,1
ОРГ1-01311,0,26,234.4333333333333,9.016666666666666,9.241666666666667,209.4333333333333,8.055128205128204,8.241666666666667,0,0.0,26,1.0,1
ОРГ1-01312,5,25,141.18333333333334,5.647333333333333,5.683333333333333,139.18333333333334,5.567333333333334,5.683333333333333,0,0.0,25,1.0,1
ОРГ1-01323,0,13,90.81666666666666,6.985897435897436,9.116666666666667,82.81666666666666,6.37051282051282,8.116666666666667,0,0.0,13,1.0,1
ОРГ1-01325,0,22,207.04999999999998,9.411363636363635,9.616666666666667,186.04999999999998,8.45681818181818,8.616666666666667,0,0.0,22,1.0,1
ОРГ1-01328,0,14,83.33333333333333,5.952380952380952,5.433333333333333,79.33333333333333,5.666666666666666,5.424999999999999,0,0.0,14,1.0,1
ОРГ1-01333,0,28,262.0333333333333,9.358333333333333,9.316666666666666,235.03333333333333,8.394047619047619,8.316666666666666,0,0.0,28,1.0,1
ОРГ1-01342,0,29,278.3,9.596551724137932,9.533333333333333,249.29999999999998,8.59655172413793,8.533333333333333,0,0.0,29,1.0,1
ОРГ1-01343,0,26,234.25,9.009615384615385,9.116666666666667,208.25,8.009615384615385,8.116666666666667,0,0.0,26,1.0,1
ОРГ1-01348,0,30,230.71666666666667,7.690555555555556,9.2,212.71666666666667,7.0905555555555555,8.2,0,0.0,30,1.0,1
ОРГ1-01349,0,35,365.01666666666665,10.42904761904762,10.116666666666665,327.01666666666665,9.343333333333334,9.116666666666665,4,0.11428571428571428,31,0.8857142857142857,1
ОРГ1-01351,0,32,265.3333333333333,8.291666666666666,7.8999999999999995,234.33333333333331,7.322916666666666,6.8999999999999995,0,0.0,32,1.0,1
ОРГ1-01356,0,32,291.6333333333333,9.113541666666666,9.183333333333334,259.6333333333333,8.113541666666666,8.183333333333334,0,0.0,32,1.0,1
ОРГ1-01373,0,32,291.31666666666666,9.103645833333333,9.233333333333333,260.31666666666666,8.134895833333333,8.233333333333333,0,0.0,32,1.0,1
ОРГ1-01378,0,23,202.36666666666667,8.798550724637682,9.25,181.36666666666667,7.885507246376812,8.25,0,0.0,23,1.0,1
ОРГ1-01379,0,18,172.73333333333332,9.596296296296295,9.524999999999999,154.73333333333332,8.596296296296295,8.524999999999999,0,0.0,18,1.0,1
ОРГ1-01380,0,30,287.59999999999997,9.586666666666666,9.399999999999999,257.59999999999997,8.586666666666666,8.399999999999999,0,0.0,30,1.0,1
ОРГ1-01382,5,28,258.56666666666666,9.23452380952381,9.308333333333334,231.56666666666666,8.270238095238096,8.308333333333334,0,0.0,28,1.0,1
ОРГ1-01388,0,32,315.84999999999997,9.870312499999999,9.675,283.84999999999997,8.870312499999999,8.675,0,0.0,32,1.0,1
ОРГ1-01390,0,23,240.48333333333332,10.455797101449274,10.216666666666667,217.48333333333332,9.455797101449274,9.216666666666667,0,0.0,23,1.0,1
ОРГ1-01394,0,27,162.53333333333333,6.019753086419753,5.683333333333333,151.53333333333333,5.612345679012345,5.466666666666667,0,0.0,27,1.0,1
ОРГ1-01397,9,24,225.68333333333334,9.403472222222222,9.675,202.68333333333334,8.44513888888889,8.675,4,0.16666666666666666,20,0.8333333333333334,1
ОРГ1-01402,0,32,298.25,9.3203125,9.325,266.25,8.3203125,8.325,0,0.0,32,1.0,1
ОРГ1-01403,0,26,244.4,9.4,9.383333333333333,218.4,8.4,8.383333333333333,0,0.0,26,1.0,1
ОРГ1-01405,5,29,267.1166666666667,9.210919540229884,9.35,238.11666666666665,8.210919540229884,8.35,0,0.0,29,1.0,1
ОРГ1-01409,0,20,189.63333333333333,9.481666666666666,9.566666666666666,169.63333333333333,8.481666666666666,8.566666666666666,0,0.0,20,1.0,1
ОРГ1-01410,0,27,259.23333333333335,9.601234567901235,10.299999999999999,235.23333333333332,8.712345679012346,9.299999999999999,0,0.0,27,1.0,1
ОРГ1-01426,0,32,337.23333333333335,10.538541666666667,10.166666666666666,302.23333333333335,9.444791666666667,9.166666666666666,0,0.0,32,1.0,1
ОРГ1-01429,0,11,104.36666666666666,9.487878787878786,9.45,93.36666666666666,8.487878787878786,8.45,0,0.0,11,1.0,1
ОРГ1-01432,0,32,314.66666666666663,9.833333333333332,9.983333333333333,283.66666666666663,8.864583333333332,8.983333333333333,0,0.0,32,1.0,1
ОРГ1-01433,0,32,299.51666666666665,9.359895833333333,9.216666666666667,267.51666666666665,8.359895833333333,8.216666666666667,0,0.0,32,1.0,1
ОРГ1-01449,0,29,258.3,8.906896551724138,9.116666666666667,230.29999999999998,7.941379310344827,8.116666666666667,0,0.0,29,1.0,1
ОРГ1-01451,0,32,296.65,9.2703125,9.116666666666667,264.65,8.2703125,8.116666666666667,0,0.0,32,1.0,1
ОРГ1-01456,5,23,209.95,9.128260869565217,9.216666666666667,186.95,8.128260869565217,8.216666666666667,0,0.0,23,1.0,1
ОРГ1-01457,0,22,203.03333333333333,9.228787878787879,9.725,182.03333333333333,8.274242424242424,8.725,0,0.0,22,1.0,1
ОРГ1-01458,0,30,287.0,9.566666666666666,9.741666666666667,258.0,8.6,8.741666666666667,0,0.0,30,1.0,1
ОРГ1-01461,0,27,248.9,9.218518518518518,9.366666666666667,222.9,8.255555555555556,8.366666666666667,0,0.0,27,1.0,1
ОРГ1-01467,0,27,259.56666666666666,9.61358024691358,9.95,233.56666666666666,8.650617283950616,8.95,0,0.0,27,1.0,1
ОРГ1-01489,0,32,292.56666666666666,9.142708333333333,9.158333333333333,260.56666666666666,8.142708333333333,8.158333333333333,0,0.0,32,1.0,1
ОРГ1-01490,0,32,280.0333333333333,8.751041666666666,9.316666666666666,252.03333333333333,7.876041666666667,8.316666666666666,0,0.0,32,1.0,1
ОРГ1-01497,0,32,346.56666666666666,10.830208333333333,10.916666666666666,314.56666666666666,9.830208333333333,9.916666666666666,0,0.0,32,1.0,1
ОРГ1-01502,2,30,274.68333333333334,9.15611111111111,9.2,244.68333333333334,8.15611111111111,8.2,0,0.0,30,1.0,1
ОРГ1-01510,0,32,291.95,9.1234375,9.266666666666666,260.95,8.1546875,8.266666666666666,0,0.0,32,1.0,1
ОРГ1-01519,0,34,317.2,9.329411764705881,9.541666666666666,284.2,8.358823529411765,8.541666666666666,2,0.058823529411764705,32,0.9411764705882353,1
ОРГ1-01528,0,32,284.71666666666664,8.897395833333333,8.899999999999999,252.71666666666667,7.897395833333333,7.8999999999999995,0,0.0,32,1.0,1
ОРГ1-01529,0,32,320.8666666666667,10.027083333333334,9.975,288.8666666666667,9.027083333333334,8.975,0,0.0,32,1.0,1
ОРГ1-01531,1,21,83.76666666666667,3.988888888888889,3.583333333333333,76.76666666666667,3.6555555555555554,3.583333333333333,2,0.09523809523809523,19,0.9047619047619048,1
ОРГ1-01535,0,35,295.76666666666665,8.45047619047619,8.933333333333334,262.76666666666665,7.507619047619047,7.933333333333334,4,0.11428571428571428,31,0.8857142857142857,1
ОРГ1-01552,0,30,308.3666666666667,10.27888888888889,10.675,278.3666666666667,9.27888888888889,9.675,1,0.03333333333333333,29,0.9666666666666667,1
ОРГ1-01555,0,36,320.93333333333334,8.914814814814815,8.658333333333333,284.93333333333334,7.9148148148148145,7.658333333333333,8,0.2222222222222222,28,0.7777777777777778,1
ОРГ1-01560,0,23,218.18333333333334,9.486231884057972,9.483333333333333,195.18333333333334,8.486231884057972,8.483333333333333,0,0.0,23,1.0,1
ОРГ1-01564,0,32,301.31666666666666,9.416145833333333,9.441666666666666,269.31666666666666,8.416145833333333,8.441666666666666,0,0.0,32,1.0,1
ОРГ1-01568,1,31,284.31666666666666,9.171505376344086,9.35,254.31666666666666,8.203763440860214,8.35,0,0.0,31,1.0,1
ОРГ1-01573,0,29,282.8666666666667,9.754022988505747,9.316666666666666,253.86666666666665,8.754022988505746,8.316666666666666,0,0.0,29,1.0,1
ОРГ1-01577,0,14,135.11666666666667,9.651190476190477,9.766666666666666,121.11666666666666,8.651190476190475,8.766666666666666,0,0.0,14,1.0,1
ОРГ1-01578,0,32,352.7833333333333,11.024479166666666,11.041666666666666,319.7833333333333,9.993229166666666,10.041666666666666,0,0.0,32,1.0,1
ОРГ1-01587,0,24,232.2,9.674999999999999,9.316666666666666,209.2,8.716666666666667,8.316666666666666,0,0.0,24,1.0,1
ОРГ1-01590,0,32,314.3333333333333,9.822916666666666,9.841666666666665,282.3333333333333,8.822916666666666,8.841666666666665,0,0.0,32,1.0,1
ОРГ1-01591,0,22,205.98333333333332,9.362878787878786,9.183333333333334,183.98333333333332,8.362878787878786,8.183333333333334,0,0.0,22,1.0,1
ОРГ1-01599,30,1,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0,0.0,1,1.0,1
ОРГ1-01605,0,32,305.98333333333335,9.561979166666667,9.533333333333333,274.98333333333335,8.593229166666667,8.533333333333333,0,0.0,32,1.0,1
ОРГ1-01612,0,15,153.81666666666666,10.254444444444443,9.9,137.81666666666666,9.187777777777777,8.9,0,0.0,15,1.0,1
ОРГ1-01613,0,25,175.4,7.016,6.3999999999999995,161.4,6.456,5.516666666666667,0,0.0,25,1.0,1
ОРГ1-01619,5,29,291.71666666666664,10.05919540229885,10.166666666666666,262.71666666666664,9.05919540229885,9.166666666666666,0,0.0,29,1.0,1
ОРГ1-01623,0,34,338.15,9.945588235294117,9.916666666666668,304.15,8.945588235294117,8.916666666666668,2,0.058823529411764705,32,0.9411764705882353,1
ОРГ1-01624,0,31,287.41666666666663,9.271505376344084,9.283333333333333,257.41666666666663,8.303763440860214,8.283333333333333,0,0.0,31,1.0,1
ОРГ1-01629,0,32,309.7,9.678125,9.633333333333333,277.7,8.678125,8.633333333333333,0,0.0,32,1.0,1
ОРГ1-01634,0,26,243.11666666666665,9.350641025641025,9.366666666666667,217.11666666666665,8.350641025641025,8.366666666666667,0,0.0,26,1.0,1
ОРГ1-01635,0,32,301.3,9.415625,9.35,269.3,8.415625,8.35,0,0.0,32,1.0,1
ОРГ1-01641,0,11,104.88333333333333,9.534848484848483,9.516666666666666,93.88333333333333,8.534848484848483,8.516666666666666,0,0.0,11,1.0,1
ОРГ1-01649,0,31,289.41666666666663,9.336021505376342,9.466666666666667,258.41666666666663,8.336021505376342,8.466666666666667,0,0.0,31,1.0,1
ОРГ1-01654,0,32,326.6333333333333,10.207291666666666,10.166666666666666,294.6333333333333,9.207291666666666,9.166666666666666,0,0.0,32,1.0,1
ОРГ1-01656,0,23,220.68333333333334,9.594927536231884,9.583333333333332,197.68333333333334,8.594927536231884,8.583333333333332,0,0.0,23,1.0,1
ОРГ1-01666,1,24,213.16666666666666,8.881944444444445,9.116666666666667,190.16666666666666,7.923611111111111,8.116666666666667,0,0.0,24,1.0,1
ОРГ1-01669,0,25,235.85,9.434,9.483333333333333,211.85,8.474,8.483333333333333,0,0.0,25,1.0,1
ОРГ1-01674,0,19,181.85,9.571052631578947,9.666666666666666,162.85,8.571052631578947,8.666666666666666,0,0.0,19,1.0,1
ОРГ1-01681,0,13,119.96666666666667,9.22820512820513,9.566666666666666,107.96666666666667,8.305128205128206,8.566666666666666,0,0.0,13,1.0,1
ОРГ1-01682,0,27,249.04999999999998,9.224074074074073,9.35,223.04999999999998,8.261111111111111,8.35,0,0.0,27,1.0,1
ОРГ1-01692,0,21,222.15,10.57857142857143,10.616666666666665,201.15,9.57857142857143,9.616666666666665,0,0.0,21,1.0,1
ОРГ1-01706,0,6,55.4,9.233333333333333,9.075,49.4,8.233333333333333,8.075,0,0.0,6,1.0,1
ОРГ1-01715,0,31,328.34999999999997,10.591935483870966,10.516666666666666,297.34999999999997,9.591935483870966,9.516666666666666,0,0.0,31,1.0,1
ОРГ1-01717,19,12,110.51666666666667,9.209722222222222,9.175,98.51666666666667,8.209722222222222,8.175,0,0.0,12,1.0,1
ОРГ1-01718,0,26,216.63333333333333,8.332051282051282,7.891666666666666,191.63333333333333,7.37051282051282,6.891666666666666,0,0.0,26,1.0,1
ОРГ1-01727,0,17,139.6,8.211764705882352,9.316666666666666,126.6,7.447058823529411,8.316666666666666,0,0.0,17,1.0,1
ОРГ1-01730,12,21,182.36666666666665,8.684126984126983,9.366666666666667,165.36666666666665,7.874603174603173,8.366666666666667,0,0.0,21,1.0,1
ОРГ1-01731,0,31,288.5,9.306451612903226,9.283333333333333,257.5,8.306451612903226,8.283333333333333,0,0.0,31,1.0,1
ОРГ1-01732,21,17,151.4,8.905882352941177,9.116666666666667,135.4,7.964705882352941,8.116666666666667,0,0.0,17,1.0,1
ОРГ1-01739,0,32,298.1333333333333,9.316666666666666,9.316666666666666,266.1333333333333,8.316666666666666,8.316666666666666,0,0.0,32,1.0,1
ОРГ1-01740,0,32,312.15,9.7546875,9.6,280.15,8.7546875,8.6,0,0.0,32,1.0,1
ОРГ1-01742,0,32,302.0,9.4375,9.591666666666665,271.0,8.46875,8.591666666666665,0,0.0,32,1.0,1
ОРГ1-01748,0,32,288.6333333333333,9.019791666666666,9.391666666666666,258.6333333333333,8.082291666666666,8.391666666666666,0,0.0,32,1.0,1
ОРГ1-01749,0,30,296.48333333333335,9.882777777777779,9.858333333333334,266.48333333333335,8.882777777777779,8.858333333333334,0,0.0,30,1.0,1
ОРГ1-01757,0,32,298.98333333333335,9.343229166666667,9.233333333333333,266.98333333333335,8.343229166666667,8.233333333333333,0,0.0,32,1.0,1
ОРГ1-01758,13,13,109.36666666666666,8.412820512820513,9.299999999999999,98.36666666666666,7.566666666666666,8.299999999999999,0,0.0,13,1.0,1
ОРГ1-01764,0,32,300.3833333333333,9.386979166666666,9.466666666666667,268.3833333333333,8.386979166666666,8.466666666666667,0,0.0,32,1.0,1
ОРГ1-01766,0,22,187.51666666666665,8.523484848484848,9.133333333333333,167.51666666666665,7.614393939393938,8.133333333333333,0,0.0,22,1.0,1
ОРГ1-01767,0,27,209.79999999999998,7.77037037037037,7.816666666666666,184.79999999999998,6.844444444444444,6.816666666666666,0,0.0,27,1.0,1
ОРГ1-01770,5,26,248.88333333333333,9.572435897435897,9.483333333333333,222.88333333333333,8.572435897435897,8.483333333333333,0,0.0,26,1.0,1
ОРГ1-01773,0,32,345.3333333333333,10.791666666666666,10.591666666666665,311.3333333333333,9.729166666666666,9.591666666666665,0,0.0,32,1.0,1
ОРГ1-01779,0,32,310.5,9.703125,9.683333333333334,278.5,8.703125,8.683333333333334,0,0.0,32,1.0,1
ОРГ1-01780,0,32,304.8833333333333,9.527604166666666,9.475,272.8833333333333,8.527604166666666,8.475,0,0.0,32,1.0,1
ОРГ1-01781,0,30,280.25,9.341666666666667,9.299999999999999,250.25,8.341666666666667,8.299999999999999,0,0.0,30,1.0,1
ОРГ1-01787,0,22,207.29999999999998,9.422727272727272,9.458333333333332,185.29999999999998,8.422727272727272,8.458333333333332,0,0.0,22,1.0,1
ОРГ1-01792,5,17,153.48333333333332,9.028431372549019,9.433333333333334,137.48333333333332,8.087254901960783,8.433333333333334,0,0.0,17,1.0,1
ОРГ1-01794,22,13,104.6,8.046153846153846,9.25,93.6,7.199999999999999,8.25,0,0.0,13,1.0,1
ОРГ1-01797,0,32,297.15,9.2859375,9.291666666666666,265.15,8.2859375,8.291666666666666,0,0.0,32,1.0,1
ОРГ1-01805,0,27,246.31666666666666,9.12283950617284,9.233333333333333,220.31666666666666,8.159876543209876,8.233333333333333,0,0.0,27,1.0,1
ОРГ1-01806,0,28,272.8833333333333,9.745833333333334,9.641666666666666,244.88333333333333,8.745833333333334,8.641666666666666,0,0.0,28,1.0,1
ОРГ1-01809,0,29,251.81666666666666,8.683333333333334,9.1,225.81666666666666,7.786781609195402,8.1,0,0.0,29,1.0,1
ОРГ1-01821,30,2,18.45,9.225,9.225,16.45,8.225,8.225,0,0.0,2,1.0,1
ОРГ1-01826,33,9,82.85,9.205555555555556,9.183333333333334,73.85,8.205555555555556,8.183333333333334,0,0.0,9,1.0,1
ОРГ1-01827,0,34,357.96666666666664,10.528431372549019,10.641666666666666,324.96666666666664,9.5578431372549,9.641666666666666,2,0.058823529411764705,32,0.9411764705882353,1
ОРГ1-01828,36,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0.0,1,1.0,1
ОРГ1-01830,0,32,303.0,9.46875,9.491666666666667,271.0,8.46875,8.491666666666667,0,0.0,32,1.0,1
ОРГ1-01835,0,32,305.1333333333333,9.535416666666666,9.524999999999999,273.1333333333333,8.535416666666666,8.524999999999999,0,0.0,32,1.0,1
ОРГ1-01836,0,17,157.2,9.24705882352941,9.233333333333333,140.2,8.24705882352941,8.233333333333333,0,0.0,17,1.0,1
ОРГ1-01838,0,18,188.83333333333331,10.49074074074074,10.316666666666666,170.83333333333331,9.49074074074074,9.316666666666666,0,0.0,18,1.0,1
ОРГ1-01841,0,10,89.14999999999999,8.915,9.233333333333334,80.14999999999999,8.014999999999999,8.233333333333334,0,0.0,10,1.0,1
ОРГ1-01843,0,20,185.11666666666665,9.255833333333332,9.233333333333334,165.11666666666665,8.255833333333332,8.233333333333334,0,0.0,20,1.0,1
ОРГ1-01845,0,26,233.66666666666666,8.987179487179487,9.425,209.66666666666666,8.064102564102564,8.425,0,0.0,26,1.0,1
ОРГ1-01846,0,16,150.53333333333333,9.408333333333333,9.566666666666666,134.53333333333333,8.408333333333333,8.566666666666666,0,0.0,16,1.0,1
ОРГ1-01851,0,33,309.51666666666665,9.379292929292928,9.683333333333334,278.51666666666665,8.439898989898989,8.683333333333334,1,0.030303030303030304,32,0.9696969696969697,1
ОРГ1-01855,0,32,314.26666666666665,9.820833333333333,9.733333333333334,282.26666666666665,8.820833333333333,8.733333333333334,0,0.0,32,1.0,1
ОРГ1-01856,19,19,175.96666666666667,9.261403508771929,9.25,156.96666666666667,8.261403508771929,8.25,0,0.0,19,1.0,1
ОРГ1-01858,0,30,275.16666666666663,9.17222222222222,9.341666666666665,246.16666666666666,8.205555555555556,8.341666666666665,0,0.0,30,1.0,1
ОРГ1-01869,0,21,153.89999999999998,7.328571428571427,6.416666666666666,141.89999999999998,6.757142857142856,5.916666666666666,0,0.0,21,1.0,1
ОРГ1-01870,20,8,74.03333333333333,9.254166666666666,9.441666666666666,67.03333333333333,8.379166666666666,8.441666666666666,0,0.0,8,1.0,1
ОРГ1-01871,0,32,298.98333333333335,9.343229166666667,9.541666666666666,267.98333333333335,8.374479166666667,8.541666666666666,0,0.0,32,1.0,1
ОРГ1-01875,5,16,145.86666666666667,9.116666666666667,9.15,129.86666666666667,8.116666666666667,8.15,0,0.0,16,1.0,1
ОРГ1-01877,0,30,315.34999999999997,10.511666666666665,10.491666666666667,285.34999999999997,9.511666666666665,9.491666666666667,0,0.0,30,1.0,1
ОРГ1-01882,0,32,384.76666666666665,12.023958333333333,11.708333333333332,341.76666666666665,10.680208333333333,10.708333333333332,2,0.0625,30,0.9375,1
ОРГ1-01884,0,34,330.18333333333334,9.711274509803921,10.149999999999999,297.18333333333334,8.740686274509804,9.149999999999999,7,0.20588235294117646,27,0.7941176470588235,1
ОРГ1-01886,0,31,286.8,9.251612903225807,9.233333333333333,255.79999999999998,8.251612903225807,8.233333333333333,0,0.0,31,1.0,1
ОРГ1-01887,0,32,336.5833333333333,10.518229166666666,10.491666666666667,304.5833333333333,9.518229166666666,9.491666666666667,0,0.0,32,1.0,1
ОРГ1-01889,0,30,268.51666666666665,8.950555555555555,9.283333333333333,240.51666666666665,8.017222222222221,8.283333333333333,0,0.0,30,1.0,1
ОРГ1-01895,5,8,36.483333333333334,4.560416666666667,4.525,34.483333333333334,4.310416666666667,4.525,0,0.0,8,1.0,1
ОРГ1-01899,0,27,263.93333333333334,9.77530864197531,9.766666666666666,236.93333333333334,8.77530864197531,8.766666666666666,0,0.0,27,1.0,1
ОРГ1-01902,0,32,307.75,9.6171875,9.691666666666666,275.75,8.6171875,8.691666666666666,0,0.0,32,1.0,1
ОРГ1-01905,5,15,146.16666666666666,9.744444444444444,9.65,131.16666666666666,8.744444444444444,8.65,0,0.0,15,1.0,1
ОРГ1-01907,0,32,338.8333333333333,10.588541666666666,10.508333333333333,306.8333333333333,9.588541666666666,9.508333333333333,0,0.0,32,1.0,1
ОРГ1-01913,0,21,191.13333333333333,9.101587301587301,9.166666666666666,170.13333333333333,8.101587301587301,8.166666666666666,0,0.0,21,1.0,1
ОРГ1-01931,0,15,123.46666666666667,8.231111111111112,8.666666666666666,109.46666666666667,7.297777777777778,7.666666666666666,0,0.0,15,1.0,1
ОРГ1-01932,34,1,5.416666666666666,5.416666666666666,5.416666666666666,5.416666666666666,5.416666666666666,5.416666666666666,0,0.0,1,1.0,1
ОРГ1-01935,0,11,100.21666666666667,9.110606060606061,9.566666666666666,89.21666666666667,8.110606060606061,8.566666666666666,0,0.0,11,1.0,1
ОРГ1-01936,0,19,191.0,10.052631578947368,9.9,172.0,9.052631578947368,8.9,0,0.0,19,1.0,1
ОРГ1-01938,0,32,330.65,10.3328125,9.85,298.65,9.3328125,8.85,0,0.0,32,1.0,1
ОРГ1-01939,0,25,231.11666666666665,9.244666666666665,9.183333333333334,206.11666666666665,8.244666666666665,8.183333333333334,0,0.0,25,1.0,1
ОРГ1-01943,0,23,212.33333333333331,9.231884057971014,9.266666666666666,189.33333333333331,8.231884057971014,8.266666666666666,0,0.0,23,1.0,1
ОРГ1-01945,1,31,296.7,9.570967741935483,9.583333333333332,265.7,8.570967741935483,8.583333333333332,0,0.0,31,1.0,1
ОРГ1-01947,0,21,190.56666666666666,9.074603174603174,9.299999999999999,169.56666666666666,8.074603174603174,8.299999999999999,0,0.0,21,1.0,1
ОРГ1-01950,0,31,312.3666666666667,10.076344086021505,10.2,282.3666666666667,9.108602150537635,9.2,0,0.0,31,1.0,1
ОРГ1-01955,0,27,259.98333333333335,9.629012345679014,9.5,233.98333333333332,8.666049382716048,8.5,0,0.0,27,1.0,1
ОРГ1-01957,0,32,363.8833333333333,11.371354166666666,11.391666666666666,330.8833333333333,10.340104166666666,10.391666666666666,0,0.0,32,1.0,1
ОРГ1-01958,0,31,307.1166666666667,9.906989247311829,9.783333333333333,276.1166666666667,8.906989247311829,8.783333333333333,0,0.0,31,1.0,1
ОРГ1-01969,5,28,264.65,9.451785714285714,9.433333333333334,236.65,8.451785714285714,8.433333333333334,0,0.0,28,1.0,1
ОРГ1-01970,0,22,223.51666666666665,10.159848484848483,9.875,201.51666666666665,9.159848484848483,8.875,0,0.0,22,1.0,1
ОРГ1-01971,0,23,221.7,9.639130434782608,9.533333333333333,199.7,8.682608695652174,8.533333333333333,0,0.0,23,1.0,1
ОРГ1-01974,0,32,318.6166666666667,9.956770833333334,10.641666666666666,291.6166666666667,9.113020833333334,9.641666666666666,0,0.0,32,1.0,1
ОРГ1-01987,6,8,42.416666666666664,5.302083333333333,4.55,39.416666666666664,4.927083333333333,4.55,1,0.125,7,0.875,1
